#This is a CSV file containing the average TPL, TPU, and Cost values for the UW algorithm with FC path compression.
#The data was generated for n = 1000 and delta = 2.
N,Average TPL,Average TPU
1048,1121.050000,265.350000
1050,1120.850000,264.600000
1052,1119.750000,263.200000
1054,1119.900000,262.750000
1056,1119.200000,261.500000
1058,1119.550000,261.200000
1060,1118.900000,259.950000
1062,1118.950000,259.400000
1064,1118.750000,258.600000
1066,1118.850000,258.000000
1068,1118.350000,256.800000
1070,1119.000000,256.800000
1072,1118.900000,256.150000
1074,1118.600000,255.250000
1076,1117.600000,253.750000
1078,1117.250000,252.800000
1080,1116.750000,251.650000
1082,1116.300000,250.700000
1084,1115.700000,249.450000
1086,1115.200000,248.350000
1088,1114.900000,247.500000
1090,1114.500000,246.650000
1092,1114.000000,245.700000
1094,1114.350000,245.250000
1096,1113.800000,244.050000
1098,1113.150000,242.950000
1100,1112.500000,241.750000
1102,1112.350000,240.900000
1104,1111.600000,239.550000
1106,1111.350000,238.650000
1108,1111.050000,237.900000
1110,1110.500000,236.900000
1112,1110.300000,236.200000
1114,1110.100000,235.350000
1116,1110.150000,234.750000
1118,1109.950000,233.900000
1120,1109.750000,233.300000
1122,1109.600000,232.500000
1124,1109.500000,231.850000
1126,1109.500000,231.200000
1128,1109.000000,230.100000
1130,1108.500000,229.100000
1132,1108.600000,228.500000
1134,1108.150000,227.350000
1136,1107.850000,226.450000
1138,1107.550000,225.600000
1140,1106.300000,224.000000
1142,1106.400000,223.600000
1144,1106.400000,223.100000
1146,1106.950000,223.150000
1148,1106.400000,222.050000
1150,1106.050000,221.200000
1152,1106.150000,220.750000
1154,1105.050000,219.300000
1156,1105.200000,218.950000
1158,1104.950000,218.250000
1160,1104.900000,217.750000
1162,1104.200000,216.600000
1164,1104.350000,216.150000
1166,1104.600000,215.800000
1168,1105.100000,215.650000
1170,1104.750000,214.900000
1172,1104.550000,214.150000
1174,1104.350000,213.500000
1176,1103.700000,212.650000
1178,1104.100000,212.600000
1180,1103.500000,211.650000
1182,1103.200000,210.850000
1184,1103.000000,210.250000
1186,1103.250000,210.050000
1188,1102.250000,208.700000
1190,1101.800000,207.800000
1192,1101.450000,207.000000
1194,1101.450000,206.550000
1196,1100.500000,205.350000
1198,1099.950000,204.550000
1200,1099.400000,203.500000
1202,1099.500000,203.050000
1204,1099.550000,202.500000
1206,1099.750000,202.100000
1208,1099.350000,201.250000
1210,1099.550000,200.900000
1212,1099.200000,200.350000
1214,1098.650000,199.500000
1216,1098.700000,198.950000
1218,1098.400000,198.300000
1220,1098.300000,197.750000
1222,1097.650000,196.600000
1224,1097.050000,195.650000
1226,1096.750000,195.050000
1228,1096.350000,194.300000
1230,1096.300000,193.700000
1232,1095.750000,192.800000
1234,1096.050000,192.600000
1236,1095.850000,192.050000
1238,1095.500000,191.150000
1240,1094.400000,189.850000
1242,1094.550000,189.400000
1244,1094.000000,188.600000
1246,1093.200000,187.350000
1248,1092.750000,186.550000
1250,1091.600000,185.100000
1252,1090.850000,184.150000
1254,1090.600000,183.550000
1256,1090.550000,183.100000
1258,1090.550000,182.550000
1260,1090.650000,182.150000
1262,1090.800000,182.000000
1264,1089.800000,180.700000
1266,1089.300000,179.950000
1268,1088.500000,178.900000
1270,1088.800000,178.750000
1272,1088.200000,178.000000
1274,1087.800000,177.250000
1276,1087.400000,176.350000
1278,1087.400000,176.050000
1280,1086.950000,175.150000
1282,1086.900000,174.750000
1284,1086.450000,174.100000
1286,1086.300000,173.350000
1288,1085.900000,172.400000
1290,1085.500000,171.600000
1292,1084.900000,170.750000
1294,1084.900000,170.400000
1296,1084.650000,169.750000
1298,1084.700000,169.250000
1300,1085.050000,168.850000
1302,1084.900000,168.400000
1304,1084.600000,167.650000
1306,1084.600000,167.250000
1308,1084.250000,166.600000
1310,1084.050000,166.000000
1312,1084.050000,165.700000
1314,1083.550000,164.900000
1316,1083.600000,164.500000
1318,1083.350000,164.100000
1320,1082.500000,162.900000
1322,1082.550000,162.500000
1324,1082.150000,161.800000
1326,1081.400000,160.550000
1328,1080.900000,159.750000
1330,1080.650000,159.250000
1332,1080.000000,158.450000
1334,1080.250000,158.100000
1336,1080.350000,157.900000
1338,1080.000000,157.400000
1340,1079.550000,156.750000
1342,1079.300000,156.150000
1344,1079.250000,155.700000
1346,1078.400000,154.750000
1348,1078.150000,154.250000
1350,1077.800000,153.800000
1352,1077.450000,153.200000
1354,1077.350000,152.650000
1356,1077.450000,152.300000
1358,1076.850000,151.450000
1360,1076.650000,150.950000
1362,1076.350000,150.200000
1364,1076.350000,149.800000
1366,1076.200000,149.300000
1368,1076.150000,149.100000
1370,1076.000000,148.650000
1372,1075.700000,148.150000
1374,1075.400000,147.600000
1376,1074.850000,146.950000
1378,1074.650000,146.400000
1380,1074.000000,145.550000
1382,1074.050000,145.450000
1384,1074.200000,145.100000
1386,1073.900000,144.700000
1388,1073.500000,144.100000
1390,1073.050000,143.300000
1392,1072.850000,142.850000
1394,1072.650000,142.300000
1396,1072.150000,141.600000
1398,1071.250000,140.500000
1400,1070.700000,139.800000
1402,1070.750000,139.500000
1404,1070.950000,139.150000
1406,1070.350000,138.450000
1408,1070.350000,138.050000
1410,1070.150000,137.450000
1412,1069.500000,136.550000
1414,1069.600000,136.250000
1416,1069.600000,136.000000
1418,1069.250000,135.500000
1420,1069.000000,134.950000
1422,1068.500000,134.300000
1424,1068.250000,133.850000
1426,1068.150000,133.500000
1428,1068.100000,133.150000
1430,1068.000000,132.700000
1432,1067.900000,132.300000
1434,1067.700000,131.800000
1436,1067.300000,131.150000
1438,1067.200000,130.750000
1440,1066.600000,129.950000
1442,1066.500000,129.500000
1444,1066.600000,129.150000
1446,1066.400000,128.550000
1448,1065.850000,127.850000
1450,1065.350000,127.300000
1452,1065.300000,126.900000
1454,1065.100000,126.500000
1456,1064.900000,126.050000
1458,1064.700000,125.650000
1460,1064.300000,124.800000
1462,1064.200000,124.450000
1464,1063.850000,123.850000
1466,1063.650000,123.550000
1468,1063.200000,123.000000
1470,1063.100000,122.750000
1472,1062.950000,122.350000
1474,1062.650000,121.950000
1476,1062.150000,121.300000
1478,1062.000000,120.700000
1480,1062.000000,120.300000
1482,1062.150000,120.150000
1484,1062.250000,119.900000
1486,1062.050000,119.500000
1488,1062.100000,119.200000
1490,1061.800000,118.700000
1492,1061.550000,118.200000
1494,1061.300000,117.650000
1496,1060.950000,116.950000
1498,1060.700000,116.450000
1500,1060.350000,116.050000
1502,1060.350000,115.650000
1504,1060.150000,115.150000
1506,1059.750000,114.650000
1508,1059.600000,114.300000
1510,1059.400000,113.900000
1512,1059.150000,113.450000
1514,1059.250000,113.200000
1516,1059.300000,113.000000
1518,1059.200000,112.600000
1520,1058.700000,111.850000
1522,1058.450000,111.250000
1524,1058.050000,110.550000
1526,1057.700000,110.100000
1528,1057.550000,109.600000
1530,1057.500000,109.300000
1532,1057.100000,108.750000
1534,1056.700000,108.200000
1536,1056.400000,107.650000
1538,1055.900000,106.900000
1540,1055.800000,106.600000
1542,1055.600000,106.150000
1544,1055.450000,105.850000
1546,1055.250000,105.450000
1548,1054.950000,105.000000
1550,1055.050000,104.750000
1552,1054.900000,104.450000
1554,1054.550000,103.900000
1556,1054.300000,103.550000
1558,1054.150000,103.150000
1560,1053.950000,102.900000
1562,1053.650000,102.400000
1564,1053.450000,101.950000
1566,1053.100000,101.500000
1568,1053.050000,101.250000
1570,1052.850000,100.850000
1572,1052.500000,100.450000
1574,1052.100000,99.900000
1576,1051.950000,99.550000
1578,1051.750000,99.150000
1580,1051.250000,98.450000
1582,1050.950000,98.050000
1584,1050.100000,97.150000
1586,1049.800000,96.850000
1588,1049.600000,96.400000
1590,1049.550000,96.100000
1592,1049.500000,95.800000
1594,1049.400000,95.550000
1596,1049.200000,95.300000
1598,1049.250000,95.100000
1600,1049.050000,94.800000
1602,1049.050000,94.500000
1604,1048.950000,94.250000
1606,1048.900000,93.850000
1608,1048.600000,93.500000
1610,1048.500000,93.100000
1612,1048.250000,92.700000
1614,1047.800000,92.100000
1616,1047.400000,91.650000
1618,1047.400000,91.450000
1620,1047.150000,91.050000
1622,1047.100000,90.700000
