#This is a CSV file containing the average TPL, TPU, and Cost values for the QU algorithm with PS path compression.
#The data was generated for n = 1000 and delta = 2.
N,Average TPL,Average TPU
3816,2425.666667,1427.777778
3818,2424.222222,1426.333333
3820,2422.000000,1424.111111
3822,2420.444444,1422.555556
3824,2418.444444,1420.555556
3826,2527.666667,1529.666667
3828,2423.500000,1425.625000
3830,2422.000000,1424.125000
3832,2420.250000,1422.375000
3834,2418.625000,1420.750000
3836,2416.875000,1419.000000
3838,2415.000000,1417.125000
3840,2413.500000,1415.625000
3842,2411.750000,1413.875000
3844,2410.375000,1412.500000
3846,2408.875000,1411.000000
3848,2407.625000,1409.750000
3850,2406.000000,1408.125000
3852,2404.875000,1407.000000
3854,2402.750000,1404.875000
3856,2400.500000,1402.500000
3858,2398.375000,1400.375000
3860,2396.375000,1398.375000
3862,2394.875000,1396.875000
3864,2392.625000,1394.625000
3866,2391.375000,1393.375000
3868,2389.500000,1391.500000
3870,2388.250000,1390.250000
3872,2386.625000,1388.625000
3874,2384.500000,1386.500000
3876,2382.625000,1384.625000
3878,2380.875000,1382.875000
3880,2379.250000,1381.250000
3882,2377.250000,1379.250000
3884,2375.500000,1377.500000
3886,2374.000000,1376.000000
3888,2372.500000,1374.500000
3890,2370.875000,1372.875000
3892,2369.250000,1371.250000
3894,2367.875000,1369.875000
3896,2366.125000,1368.125000
3898,2364.875000,1366.875000
3900,2363.250000,1365.250000
3902,2362.500000,1364.500000
3904,2360.750000,1362.750000
3906,2359.125000,1361.125000
3908,2357.625000,1359.625000
3910,2356.125000,1358.125000
3912,2354.750000,1356.750000
3914,2353.125000,1355.125000
3916,2350.875000,1352.875000
3918,2349.750000,1351.750000
3920,2348.250000,1350.250000
3922,2347.250000,1349.250000
3924,2345.750000,1347.625000
3926,2338.666667,1340.666667
3928,2337.166667,1339.166667
3930,2336.166667,1338.166667
3932,2335.166667,1337.166667
3934,2334.500000,1336.500000
3936,2332.500000,1334.500000
3938,2330.666667,1332.666667
3940,2328.000000,1330.000000
3942,2326.333333,1328.333333
3944,2325.000000,1327.000000
3946,2323.833333,1325.833333
3948,2321.500000,1323.500000
3950,2320.000000,1322.000000
3952,2319.166667,1321.166667
3954,2318.333333,1320.333333
3956,2317.166667,1319.166667
3958,2316.166667,1318.166667
3960,2314.833333,1316.833333
3962,2313.666667,1315.666667
3964,2312.333333,1314.333333
3966,2310.833333,1312.833333
3968,2309.166667,1311.166667
3970,2307.666667,1309.666667
3972,2306.000000,1308.000000
3974,2305.166667,1307.166667
3976,2303.833333,1305.833333
3978,2302.166667,1304.166667
3980,2300.500000,1302.500000
3982,2299.166667,1301.166667
3984,2297.666667,1299.666667
3986,2296.166667,1298.166667
3988,2294.000000,1296.000000
3990,2292.833333,1294.833333
3992,2336.800000,1338.800000
3994,2335.600000,1337.600000
3996,2334.800000,1336.800000
3998,2333.000000,1335.000000
4000,2331.200000,1333.200000
4002,2330.000000,1332.000000
4004,2328.800000,1330.800000
4006,2327.600000,1329.600000
4008,2325.800000,1327.800000
4010,2323.800000,1325.800000
4012,2322.000000,1324.000000
4014,2321.000000,1323.000000
4016,2319.600000,1321.600000
4018,2318.000000,1320.000000
4020,2317.000000,1319.000000
4022,2315.600000,1317.600000
4024,2314.400000,1316.400000
4026,2312.400000,1314.400000
4028,2311.400000,1313.400000
4030,2309.800000,1311.800000
4032,2308.800000,1310.800000
4034,2307.800000,1309.800000
4036,2306.600000,1308.600000
4038,2305.800000,1307.800000
4040,2304.800000,1306.800000
4042,2303.200000,1305.200000
4044,2302.600000,1304.600000
4046,2302.000000,1304.000000
4048,2300.800000,1302.800000
4050,2300.000000,1302.000000
4052,2298.800000,1300.800000
4054,2298.000000,1300.000000
4056,2296.800000,1298.800000
4058,2296.000000,1298.000000
4060,2295.000000,1297.000000
4062,2293.800000,1295.800000
4064,2292.200000,1294.200000
4066,2290.600000,1292.600000
4068,2289.600000,1291.600000
4070,2288.000000,1290.000000
4072,2287.000000,1289.000000
4074,2285.600000,1287.600000
4076,2284.400000,1286.400000
4078,2283.200000,1285.200000
4080,2282.000000,1284.000000
4082,2281.600000,1283.600000
4084,2280.800000,1282.800000
4086,2279.600000,1281.600000
4088,2278.800000,1280.800000
4090,2277.000000,1279.000000
4092,2276.200000,1278.200000
4094,2275.400000,1277.400000
4096,2273.800000,1275.800000
4098,2272.600000,1274.600000
4100,2271.400000,1273.400000
4102,2270.200000,1272.200000
4104,2268.800000,1270.800000
4106,2268.200000,1270.200000
4108,2267.600000,1269.600000
4110,2266.600000,1268.600000
4112,2266.000000,1268.000000
4114,2265.000000,1267.000000
4116,2263.000000,1265.000000
4118,2262.000000,1264.000000
4120,2261.000000,1263.000000
4122,2259.600000,1261.600000
4124,2258.400000,1260.400000
4126,2257.400000,1259.400000
4128,2257.000000,1259.000000
4130,2255.400000,1257.400000
4132,2254.400000,1256.400000
4134,2253.800000,1255.800000
4136,2253.400000,1255.400000
4138,2252.200000,1254.200000
4140,2251.600000,1253.600000
4142,2250.800000,1252.800000
4144,2249.200000,1251.200000
4146,2248.000000,1250.000000
4148,2247.200000,1249.200000
4150,2246.000000,1248.000000
4152,2244.600000,1246.600000
4154,2243.200000,1245.200000
4156,2242.200000,1244.200000
4158,2241.000000,1243.000000
4160,2240.400000,1242.400000
4162,2239.200000,1241.200000
4164,2238.200000,1240.200000
4166,2237.000000,1239.000000
4168,2236.000000,1238.000000
4170,2235.200000,1237.200000
4172,2234.600000,1236.600000
4174,2234.000000,1236.000000
4176,2232.400000,1234.400000
4178,2231.400000,1233.400000
4180,2230.200000,1232.200000
4182,2229.000000,1231.000000
4184,2228.000000,1230.000000
4186,2227.200000,1229.200000
4188,2226.600000,1228.600000
4190,2225.200000,1227.200000
4192,2224.600000,1226.600000
4194,2223.400000,1225.400000
4196,2222.400000,1224.400000
4198,2420.800000,1422.600000
