# This is a CSV file containing the TPL, TPU, UF and Compression for the Union-Find data structure.
# The data was generated for n = 1000 and delta = 5 .
N,TPL,TPU,UF,Compression
1460,1555,587,UW,PH
1465,1556,587,UW,PH
1470,1555,587,UW,PH
1475,1555,587,UW,PH
1480,1555,587,UW,PH
1485,1555,587,UW,PH
1490,1555,587,UW,PH
1495,1555,587,UW,PH
1500,1553,587,UW,PH
1505,1554,587,UW,PH
1510,1553,587,UW,PH
1515,1554,587,UW,PH
1520,1556,587,UW,PH
1525,1557,587,UW,PH
1530,1558,587,UW,PH
1535,1558,587,UW,PH
1540,1558,587,UW,PH
1545,1557,587,UW,PH
1550,1561,590,UW,PH
1555,1561,590,UW,PH
1560,1561,590,UW,PH
1565,1562,590,UW,PH
1570,1562,590,UW,PH
1575,1562,590,UW,PH
1580,1564,590,UW,PH
1585,1565,590,UW,PH
1590,1566,590,UW,PH
1595,1566,590,UW,PH
1600,1565,590,UW,PH
1605,1566,590,UW,PH
1610,1568,591,UW,PH
1615,1567,591,UW,PH
1620,1567,591,UW,PH
1625,1567,591,UW,PH
1630,1568,591,UW,PH
1635,1569,591,UW,PH
1640,1567,590,UW,PH
1645,1569,590,UW,PH
1650,1569,590,UW,PH
1655,1569,590,UW,PH
1660,1572,591,UW,PH
1665,1573,591,UW,PH
1670,1573,591,UW,PH
1675,1575,592,UW,PH
1680,1575,592,UW,PH
1685,1575,592,UW,PH
1690,1577,592,UW,PH
1695,1577,592,UW,PH
1700,1577,592,UW,PH
1705,1576,592,UW,PH
1710,1576,592,UW,PH
1715,1577,592,UW,PH
1720,1577,592,UW,PH
1725,1578,593,UW,PH
1730,1579,593,UW,PH
1735,1579,593,UW,PH
1740,1579,593,UW,PH
1745,1580,593,UW,PH
1750,1580,593,UW,PH
1755,1579,593,UW,PH
1760,1580,593,UW,PH
1765,1581,593,UW,PH
1770,1581,593,UW,PH
1775,1580,593,UW,PH
1780,1580,593,UW,PH
1785,1580,593,UW,PH
1790,1581,593,UW,PH
1795,1580,593,UW,PH
1800,1582,594,UW,PH
1805,1583,594,UW,PH
1810,1583,594,UW,PH
1815,1583,594,UW,PH
1820,1583,594,UW,PH
1825,1583,594,UW,PH
1830,1583,594,UW,PH
1835,1583,594,UW,PH
1840,1583,594,UW,PH
1845,1583,594,UW,PH
1850,1583,594,UW,PH
1855,1582,594,UW,PH
1860,1581,594,UW,PH
1865,1582,594,UW,PH
1870,1582,594,UW,PH
1875,1581,594,UW,PH
1880,1581,594,UW,PH
1885,1582,594,UW,PH
1890,1582,594,UW,PH
1895,1585,595,UW,PH
1900,1586,595,UW,PH
1905,1586,595,UW,PH
1910,1586,595,UW,PH
1915,1586,595,UW,PH
1920,1586,595,UW,PH
1925,1587,595,UW,PH
1930,1586,595,UW,PH
1935,1586,595,UW,PH
1940,1586,595,UW,PH
1945,1586,595,UW,PH
1950,1586,595,UW,PH
1955,1586,595,UW,PH
1960,1586,595,UW,PH
1965,1586,595,UW,PH
1970,1585,595,UW,PH
1975,1587,595,UW,PH
1980,1587,595,UW,PH
1985,1587,595,UW,PH
1990,1587,595,UW,PH
1995,1587,595,UW,PH
2000,1587,595,UW,PH
2005,1587,595,UW,PH
2010,1587,595,UW,PH
2015,1587,595,UW,PH
2020,1587,595,UW,PH
2025,1587,595,UW,PH
2030,1587,595,UW,PH
2035,1588,595,UW,PH
2040,1588,595,UW,PH
2045,1588,595,UW,PH
2050,1588,595,UW,PH
2055,1588,595,UW,PH
2060,1588,595,UW,PH
2065,1588,595,UW,PH
2070,1587,595,UW,PH
2075,1589,595,UW,PH
2080,1589,595,UW,PH
2085,1589,595,UW,PH
2090,1589,595,UW,PH
2095,1590,595,UW,PH
2100,1591,595,UW,PH
2105,1591,595,UW,PH
2110,1591,595,UW,PH
2115,1590,595,UW,PH
2120,1590,595,UW,PH
2125,1590,595,UW,PH
2130,1590,595,UW,PH
2135,1590,595,UW,PH
2140,1590,595,UW,PH
2145,1591,595,UW,PH
2150,1591,595,UW,PH
2155,1591,595,UW,PH
2160,1591,595,UW,PH
2165,1591,595,UW,PH
2170,1590,595,UW,PH
2175,1590,595,UW,PH
2180,1591,595,UW,PH
2185,1591,595,UW,PH
2190,1591,595,UW,PH
2195,1591,595,UW,PH
2200,1591,595,UW,PH
2205,1591,595,UW,PH
2210,1591,595,UW,PH
2215,1591,595,UW,PH
2220,1591,595,UW,PH
2225,1592,595,UW,PH
2230,1591,595,UW,PH
2235,1591,595,UW,PH
2240,1591,595,UW,PH
2245,1591,595,UW,PH
2250,1591,595,UW,PH
2255,1591,595,UW,PH
2260,1591,595,UW,PH
2265,1592,595,UW,PH
2270,1592,595,UW,PH
2275,1592,595,UW,PH
2280,1592,595,UW,PH
2285,1592,595,UW,PH
2290,1592,595,UW,PH
2295,1592,595,UW,PH
2300,1593,595,UW,PH
2305,1593,595,UW,PH
2310,1593,595,UW,PH
2315,1593,595,UW,PH
2320,1593,595,UW,PH
2325,1593,595,UW,PH
2330,1593,595,UW,PH
2335,1593,595,UW,PH
2340,1593,595,UW,PH
2345,1593,595,UW,PH
2350,1593,595,UW,PH
2355,1593,595,UW,PH
2360,1593,595,UW,PH
2365,1593,595,UW,PH
2370,1593,595,UW,PH
2375,1593,595,UW,PH
2380,1593,595,UW,PH
2385,1593,595,UW,PH
2390,1593,595,UW,PH
2395,1593,595,UW,PH
2400,1593,595,UW,PH
2405,1593,595,UW,PH
2410,1593,595,UW,PH
2415,1593,595,UW,PH
2420,1592,595,UW,PH
2425,1592,595,UW,PH
2430,1592,595,UW,PH
2435,1591,595,UW,PH
2440,1591,595,UW,PH
2445,1590,595,UW,PH
2450,1589,595,UW,PH
2455,1589,595,UW,PH
2460,1589,595,UW,PH
2465,1589,595,UW,PH
2470,1589,595,UW,PH
2475,1589,595,UW,PH
2480,1589,595,UW,PH
2485,1589,595,UW,PH
2490,1590,595,UW,PH
2495,1590,595,UW,PH
2500,1590,595,UW,PH
2505,1590,595,UW,PH
2510,1590,595,UW,PH
2515,1590,595,UW,PH
2520,1591,595,UW,PH
2525,1591,595,UW,PH
2530,1591,595,UW,PH
2535,1591,595,UW,PH
2540,1591,595,UW,PH
2545,1591,595,UW,PH
2550,1591,595,UW,PH
2555,1591,595,UW,PH
2560,1591,595,UW,PH
2565,1591,595,UW,PH
2570,1591,595,UW,PH
2575,1591,595,UW,PH
2580,1591,595,UW,PH
2585,1591,595,UW,PH
2590,1591,595,UW,PH
2595,1591,595,UW,PH
2600,1591,595,UW,PH
2605,1591,595,UW,PH
2610,1591,595,UW,PH
2615,1591,595,UW,PH
2620,1591,595,UW,PH
2625,1591,595,UW,PH
2630,1591,595,UW,PH
2635,1591,595,UW,PH
2640,1591,595,UW,PH
2645,1591,595,UW,PH
2650,1591,595,UW,PH
2655,1590,595,UW,PH
2660,1590,595,UW,PH
2665,1590,595,UW,PH
2670,1590,595,UW,PH
2675,1592,596,UW,PH
2680,1592,596,UW,PH
2685,1592,596,UW,PH
2690,1592,596,UW,PH
2695,1592,596,UW,PH
2700,1592,596,UW,PH
2705,1592,596,UW,PH
2710,1592,596,UW,PH
2715,1592,596,UW,PH
2720,1592,596,UW,PH
2725,1592,596,UW,PH
2730,1592,596,UW,PH
2735,1592,596,UW,PH
2740,1592,596,UW,PH
2745,1592,596,UW,PH
2750,1592,596,UW,PH
2755,1592,596,UW,PH
2760,1592,596,UW,PH
2765,1592,596,UW,PH
2770,1592,596,UW,PH
2775,1592,596,UW,PH
2780,1592,596,UW,PH
2785,1592,596,UW,PH
2790,1592,596,UW,PH
2795,1592,596,UW,PH
2800,1592,596,UW,PH
2805,1592,596,UW,PH
2810,1592,596,UW,PH
2815,1592,596,UW,PH
2820,1592,596,UW,PH
2825,1592,596,UW,PH
2830,1592,596,UW,PH
2835,1592,596,UW,PH
2840,1592,596,UW,PH
2845,1592,596,UW,PH
2850,1592,596,UW,PH
2855,1592,596,UW,PH
2860,1592,596,UW,PH
2865,1592,596,UW,PH
2870,1592,596,UW,PH
2875,1592,596,UW,PH
2880,1592,596,UW,PH
2885,1592,596,UW,PH
2890,1592,596,UW,PH
2895,1592,596,UW,PH
2900,1592,596,UW,PH
2905,1592,596,UW,PH
2910,1592,596,UW,PH
2915,1592,596,UW,PH
2920,1592,596,UW,PH
2925,1592,596,UW,PH
2930,1592,596,UW,PH
2935,1592,596,UW,PH
2940,1592,596,UW,PH
2945,1592,596,UW,PH
2950,1593,596,UW,PH
2955,1593,596,UW,PH
2960,1593,596,UW,PH
2965,1593,596,UW,PH
2970,1593,596,UW,PH
2975,1593,596,UW,PH
2980,1593,596,UW,PH
2985,1593,596,UW,PH
2990,1594,596,UW,PH
2995,1594,596,UW,PH
3000,1594,596,UW,PH
3005,1594,596,UW,PH
3010,1594,596,UW,PH
3015,1594,596,UW,PH
3020,1594,596,UW,PH
3025,1594,596,UW,PH
3030,1594,596,UW,PH
3035,1594,596,UW,PH
3040,1594,596,UW,PH
3045,1594,596,UW,PH
3050,1593,596,UW,PH
3055,1593,596,UW,PH
3060,1593,596,UW,PH
3065,1593,596,UW,PH
3070,1593,596,UW,PH
3075,1593,596,UW,PH
3080,1593,596,UW,PH
3085,1593,596,UW,PH
3090,1593,596,UW,PH
3095,1593,596,UW,PH
3100,1593,596,UW,PH
3105,1593,596,UW,PH
3110,1593,596,UW,PH
3115,1593,596,UW,PH
3120,1593,596,UW,PH
3125,1593,596,UW,PH
3130,1593,596,UW,PH
3135,1593,596,UW,PH
3140,1593,596,UW,PH
3145,1593,596,UW,PH
3150,1593,596,UW,PH
3155,1593,596,UW,PH
3160,1592,596,UW,PH
3165,1592,596,UW,PH
3170,1592,596,UW,PH
3175,1592,596,UW,PH
3180,1592,596,UW,PH
3185,1592,596,UW,PH
3190,1592,596,UW,PH
3195,1592,596,UW,PH
3200,1592,596,UW,PH
3205,1592,596,UW,PH
3210,1592,596,UW,PH
3215,1592,596,UW,PH
3220,1592,596,UW,PH
3225,1592,596,UW,PH
3230,1592,596,UW,PH
3235,1592,596,UW,PH
3240,1592,596,UW,PH
3245,1592,596,UW,PH
3250,1592,596,UW,PH
3255,1592,596,UW,PH
3260,1592,596,UW,PH
3265,1592,596,UW,PH
3270,1592,596,UW,PH
3275,1592,596,UW,PH
3280,1592,596,UW,PH
3285,1592,596,UW,PH
3290,1592,596,UW,PH
3295,1592,596,UW,PH
3300,1592,596,UW,PH
3305,1592,596,UW,PH
3310,1592,596,UW,PH
3315,1592,596,UW,PH
3320,1592,596,UW,PH
3325,1592,596,UW,PH
3330,1592,596,UW,PH
3335,1592,596,UW,PH
3340,1592,596,UW,PH
3345,1592,596,UW,PH
3350,1592,596,UW,PH
3355,1592,596,UW,PH
3360,1592,596,UW,PH
3365,1592,596,UW,PH
3370,1593,596,UW,PH
3375,1593,596,UW,PH
3380,1593,596,UW,PH
3385,1593,596,UW,PH
3390,1593,596,UW,PH
3395,1593,596,UW,PH
3400,1593,596,UW,PH
3405,1593,596,UW,PH
3410,1593,596,UW,PH
3415,1593,596,UW,PH
3420,1593,596,UW,PH
3425,1593,596,UW,PH
3430,1593,596,UW,PH
3435,1593,596,UW,PH
3440,1593,596,UW,PH
3445,1593,596,UW,PH
3450,1593,596,UW,PH
3455,1593,596,UW,PH
3460,1593,596,UW,PH
3465,1593,596,UW,PH
3470,1593,596,UW,PH
3475,1593,596,UW,PH
3480,1593,596,UW,PH
3485,1593,596,UW,PH
3490,1593,596,UW,PH
3495,1593,596,UW,PH
3500,1593,596,UW,PH
3505,1593,596,UW,PH
3510,1593,596,UW,PH
3515,1593,596,UW,PH
3520,1593,596,UW,PH
3525,1593,596,UW,PH
3530,1593,596,UW,PH
3535,1593,596,UW,PH
3540,1593,596,UW,PH
3545,1593,596,UW,PH
3550,1593,596,UW,PH
3555,1593,596,UW,PH
3560,1593,596,UW,PH
3565,1593,596,UW,PH
3570,1593,596,UW,PH
3575,1593,596,UW,PH
3580,1593,596,UW,PH
3585,1593,596,UW,PH
3590,1593,596,UW,PH
3595,1593,596,UW,PH
3600,1594,596,UW,PH
3605,1594,596,UW,PH
3610,1594,596,UW,PH
3615,1594,596,UW,PH
3620,1594,596,UW,PH
3625,1594,596,UW,PH
3630,1594,596,UW,PH
3635,1594,596,UW,PH
3640,1594,596,UW,PH
3645,1594,596,UW,PH
3650,1594,596,UW,PH
3655,1594,596,UW,PH
3660,1594,596,UW,PH
3665,1594,596,UW,PH
3670,1594,596,UW,PH
3675,1594,596,UW,PH
3680,1594,596,UW,PH
3685,1594,596,UW,PH
3690,1594,596,UW,PH
3695,1594,596,UW,PH
3700,1594,596,UW,PH
3705,1594,596,UW,PH
3710,1594,596,UW,PH
3715,1594,596,UW,PH
3720,1594,596,UW,PH
3725,1594,596,UW,PH
3730,1594,596,UW,PH
3735,1594,596,UW,PH
3740,1594,596,UW,PH
3745,1594,596,UW,PH
3750,1594,596,UW,PH
3755,1594,596,UW,PH
3760,1594,596,UW,PH
3765,1594,596,UW,PH
3770,1594,596,UW,PH
3775,1594,596,UW,PH
3780,1594,596,UW,PH
3785,1594,596,UW,PH
3790,1594,596,UW,PH
3795,1594,596,UW,PH
3800,1594,596,UW,PH
3805,1594,596,UW,PH
3810,1594,596,UW,PH
3815,1594,596,UW,PH
3820,1594,596,UW,PH
3825,1594,596,UW,PH
3830,1594,596,UW,PH
3835,1594,596,UW,PH
3840,1594,596,UW,PH
3845,1594,596,UW,PH
3850,1594,596,UW,PH
3855,1594,596,UW,PH
3860,1594,596,UW,PH
3865,1594,596,UW,PH
3870,1594,596,UW,PH
3875,1594,596,UW,PH
3880,1594,596,UW,PH
3885,1594,596,UW,PH
3890,1594,596,UW,PH
3895,1594,596,UW,PH
3900,1594,596,UW,PH
3905,1594,596,UW,PH
3910,1594,596,UW,PH
3915,1594,596,UW,PH
3920,1594,596,UW,PH
5,5,0,UW,PH
10,10,0,UW,PH
15,15,0,UW,PH
20,20,0,UW,PH
25,25,0,UW,PH
30,31,1,UW,PH
35,36,1,UW,PH
40,41,1,UW,PH
45,46,1,UW,PH
50,51,1,UW,PH
55,56,1,UW,PH
60,61,1,UW,PH
65,66,1,UW,PH
70,71,1,UW,PH
75,76,1,UW,PH
80,81,1,UW,PH
85,86,1,UW,PH
90,91,1,UW,PH
95,96,1,UW,PH
100,101,1,UW,PH
105,106,1,UW,PH
110,111,1,UW,PH
115,117,2,UW,PH
120,122,2,UW,PH
125,127,2,UW,PH
130,132,2,UW,PH
135,137,2,UW,PH
140,142,2,UW,PH
145,147,2,UW,PH
150,153,3,UW,PH
155,158,3,UW,PH
160,163,3,UW,PH
165,169,4,UW,PH
170,174,4,UW,PH
175,180,5,UW,PH
180,186,6,UW,PH
185,191,6,UW,PH
190,197,7,UW,PH
195,204,9,UW,PH
200,209,9,UW,PH
205,214,9,UW,PH
210,219,9,UW,PH
215,225,10,UW,PH
220,230,10,UW,PH
225,235,10,UW,PH
230,241,11,UW,PH
235,246,11,UW,PH
240,252,12,UW,PH
245,257,12,UW,PH
250,264,14,UW,PH
255,271,16,UW,PH
260,276,16,UW,PH
265,282,17,UW,PH
270,287,17,UW,PH
275,293,18,UW,PH
280,299,19,UW,PH
285,306,21,UW,PH
290,314,24,UW,PH
295,324,29,UW,PH
300,333,33,UW,PH
305,339,34,UW,PH
310,345,35,UW,PH
315,351,36,UW,PH
320,358,38,UW,PH
325,363,38,UW,PH
330,368,38,UW,PH
335,377,42,UW,PH
340,382,42,UW,PH
345,388,43,UW,PH
350,398,48,UW,PH
355,411,56,UW,PH
360,417,57,UW,PH
365,428,61,UW,PH
370,435,63,UW,PH
375,446,69,UW,PH
380,451,69,UW,PH
385,460,72,UW,PH
390,467,74,UW,PH
395,474,76,UW,PH
400,482,79,UW,PH
405,504,91,UW,PH
410,509,91,UW,PH
415,518,95,UW,PH
420,523,96,UW,PH
425,529,97,UW,PH
430,539,101,UW,PH
435,544,101,UW,PH
440,549,101,UW,PH
445,569,112,UW,PH
450,576,114,UW,PH
455,582,115,UW,PH
460,589,117,UW,PH
465,605,127,UW,PH
470,614,130,UW,PH
475,620,131,UW,PH
480,637,138,UW,PH
485,643,139,UW,PH
490,650,141,UW,PH
495,699,164,UW,PH
500,715,174,UW,PH
505,721,175,UW,PH
510,728,178,UW,PH
515,736,181,UW,PH
520,755,189,UW,PH
525,761,190,UW,PH
530,766,190,UW,PH
535,775,196,UW,PH
540,783,199,UW,PH
545,801,207,UW,PH
550,805,207,UW,PH
555,815,211,UW,PH
560,841,227,UW,PH
565,847,228,UW,PH
570,855,230,UW,PH
575,862,233,UW,PH
580,876,242,UW,PH
585,892,251,UW,PH
590,903,257,UW,PH
595,922,268,UW,PH
600,965,289,UW,PH
605,980,297,UW,PH
610,1020,319,UW,PH
615,1054,339,UW,PH
620,1059,342,UW,PH
625,1071,348,UW,PH
630,1084,355,UW,PH
635,1090,356,UW,PH
640,1171,400,UW,PH
645,1364,490,UW,PH
650,1374,496,UW,PH
655,1385,503,UW,PH
660,1394,509,UW,PH
665,1402,513,UW,PH
670,1473,543,UW,PH
675,1465,537,UW,PH
680,1467,537,UW,PH
685,1459,531,UW,PH
690,1462,532,UW,PH
695,1478,540,UW,PH
700,1485,543,UW,PH
705,1487,544,UW,PH
710,1480,538,UW,PH
715,1509,557,UW,PH
720,1511,556,UW,PH
725,1527,565,UW,PH
730,1537,570,UW,PH
735,1538,571,UW,PH
740,1541,571,UW,PH
745,1548,577,UW,PH
750,1560,584,UW,PH
755,1558,581,UW,PH
760,1565,588,UW,PH
765,1568,588,UW,PH
770,1569,587,UW,PH
775,1575,592,UW,PH
780,1574,592,UW,PH
785,1580,597,UW,PH
790,1583,598,UW,PH
795,1586,599,UW,PH
800,1587,598,UW,PH
805,1591,601,UW,PH
810,1593,602,UW,PH
815,1598,604,UW,PH
820,1601,606,UW,PH
825,1604,608,UW,PH
830,1603,607,UW,PH
835,1605,607,UW,PH
840,1608,609,UW,PH
845,1611,609,UW,PH
850,1619,613,UW,PH
855,1620,613,UW,PH
860,1620,613,UW,PH
865,1624,616,UW,PH
870,1627,618,UW,PH
875,1630,620,UW,PH
880,1630,618,UW,PH
885,1629,618,UW,PH
890,1627,618,UW,PH
895,1627,618,UW,PH
900,1627,618,UW,PH
905,1631,620,UW,PH
910,1639,626,UW,PH
915,1642,627,UW,PH
920,1646,629,UW,PH
925,1641,626,UW,PH
930,1642,626,UW,PH
935,1650,632,UW,PH
940,1650,632,UW,PH
945,1654,635,UW,PH
950,1657,637,UW,PH
955,1653,634,UW,PH
960,1655,634,UW,PH
965,1655,634,UW,PH
970,1657,634,UW,PH
975,1660,635,UW,PH
980,1659,635,UW,PH
985,1668,642,UW,PH
990,1669,642,UW,PH
995,1670,642,UW,PH
1000,1665,640,UW,PH
1005,1667,641,UW,PH
1010,1667,641,UW,PH
1015,1665,640,UW,PH
1020,1664,640,UW,PH
1025,1661,639,UW,PH
1030,1662,639,UW,PH
1035,1661,638,UW,PH
1040,1661,638,UW,PH
1045,1663,638,UW,PH
1050,1662,638,UW,PH
1055,1662,639,UW,PH
1060,1664,639,UW,PH
1065,1667,640,UW,PH
1070,1666,640,UW,PH
1075,1672,643,UW,PH
1080,1671,642,UW,PH
1085,1665,641,UW,PH
1090,1664,641,UW,PH
1095,1665,641,UW,PH
1100,1664,641,UW,PH
1105,1665,641,UW,PH
1110,1663,641,UW,PH
1115,1664,642,UW,PH
1120,1667,643,UW,PH
1125,1667,643,UW,PH
1130,1669,643,UW,PH
1135,1671,643,UW,PH
1140,1674,645,UW,PH
1145,1674,646,UW,PH
1150,1673,645,UW,PH
1155,1677,647,UW,PH
1160,1680,649,UW,PH
1165,1680,648,UW,PH
1170,1678,648,UW,PH
1175,1676,648,UW,PH
1180,1679,651,UW,PH
1185,1678,651,UW,PH
1190,1678,651,UW,PH
1195,1677,651,UW,PH
1200,1676,651,UW,PH
1205,1675,651,UW,PH
1210,1677,652,UW,PH
1215,1674,652,UW,PH
1220,1674,651,UW,PH
1225,1672,651,UW,PH
1230,1676,652,UW,PH
1235,1676,652,UW,PH
1240,1673,651,UW,PH
1245,1674,653,UW,PH
1250,1674,653,UW,PH
1255,1675,653,UW,PH
1260,1676,653,UW,PH
1265,1676,653,UW,PH
1270,1677,653,UW,PH
1275,1677,653,UW,PH
1280,1676,653,UW,PH
1285,1675,653,UW,PH
1290,1678,653,UW,PH
1295,1679,654,UW,PH
1300,1681,655,UW,PH
1305,1682,656,UW,PH
1310,1682,656,UW,PH
1315,1680,655,UW,PH
1320,1679,654,UW,PH
1325,1681,654,UW,PH
1330,1679,653,UW,PH
1335,1680,653,UW,PH
1340,1681,653,UW,PH
1345,1684,653,UW,PH
1350,1683,653,UW,PH
1355,1685,653,UW,PH
1360,1686,653,UW,PH
1365,1685,653,UW,PH
1370,1686,653,UW,PH
1375,1687,653,UW,PH
1380,1686,653,UW,PH
1385,1686,653,UW,PH
1390,1686,653,UW,PH
1395,1685,653,UW,PH
1400,1685,653,UW,PH
1405,1684,653,UW,PH
1410,1684,651,UW,PH
1415,1682,649,UW,PH
1420,1684,650,UW,PH
1425,1684,650,UW,PH
1430,1686,650,UW,PH
1435,1685,650,UW,PH
1440,1683,650,UW,PH
1445,1683,650,UW,PH
1450,1682,650,UW,PH
1455,1682,650,UW,PH
1460,1681,650,UW,PH
1465,1679,650,UW,PH
1470,1678,650,UW,PH
1475,1678,650,UW,PH
1480,1680,650,UW,PH
1485,1679,650,UW,PH
1490,1681,651,UW,PH
1495,1681,651,UW,PH
1500,1677,650,UW,PH
1505,1677,650,UW,PH
1510,1676,650,UW,PH
1515,1676,650,UW,PH
1520,1675,650,UW,PH
1525,1676,650,UW,PH
1530,1674,650,UW,PH
1535,1674,650,UW,PH
1540,1674,650,UW,PH
1545,1674,650,UW,PH
1550,1673,650,UW,PH
1555,1675,650,UW,PH
1560,1675,650,UW,PH
1565,1676,650,UW,PH
1570,1676,650,UW,PH
1575,1675,650,UW,PH
1580,1676,650,UW,PH
1585,1675,650,UW,PH
1590,1675,650,UW,PH
1595,1675,650,UW,PH
1600,1673,650,UW,PH
1605,1674,650,UW,PH
1610,1674,650,UW,PH
1615,1674,650,UW,PH
1620,1673,650,UW,PH
1625,1676,651,UW,PH
1630,1677,651,UW,PH
1635,1677,651,UW,PH
1640,1677,651,UW,PH
1645,1677,651,UW,PH
1650,1676,651,UW,PH
1655,1676,651,UW,PH
1660,1676,651,UW,PH
1665,1676,651,UW,PH
1670,1675,651,UW,PH
1675,1675,651,UW,PH
1680,1674,651,UW,PH
1685,1676,652,UW,PH
1690,1676,652,UW,PH
1695,1676,652,UW,PH
1700,1680,652,UW,PH
1705,1680,652,UW,PH
1710,1682,653,UW,PH
1715,1681,653,UW,PH
1720,1681,653,UW,PH
1725,1681,653,UW,PH
1730,1679,652,UW,PH
1735,1679,652,UW,PH
1740,1679,652,UW,PH
1745,1679,652,UW,PH
1750,1677,652,UW,PH
1755,1676,652,UW,PH
1760,1675,652,UW,PH
1765,1675,652,UW,PH
1770,1674,652,UW,PH
1775,1675,653,UW,PH
1780,1673,653,UW,PH
1785,1673,653,UW,PH
1790,1673,653,UW,PH
1795,1673,653,UW,PH
1800,1673,653,UW,PH
1805,1673,653,UW,PH
1810,1673,653,UW,PH
1815,1672,653,UW,PH
1820,1671,653,UW,PH
1825,1672,653,UW,PH
1830,1672,653,UW,PH
1835,1672,653,UW,PH
1840,1672,653,UW,PH
1845,1671,653,UW,PH
1850,1672,653,UW,PH
1855,1671,653,UW,PH
1860,1671,653,UW,PH
1865,1671,653,UW,PH
1870,1671,653,UW,PH
1875,1672,653,UW,PH
1880,1672,653,UW,PH
1885,1672,653,UW,PH
1890,1672,653,UW,PH
1895,1671,653,UW,PH
1900,1671,653,UW,PH
1905,1671,653,UW,PH
1910,1671,653,UW,PH
1915,1671,653,UW,PH
1920,1669,653,UW,PH
1925,1668,653,UW,PH
1930,1669,653,UW,PH
1935,1668,652,UW,PH
1940,1668,652,UW,PH
1945,1667,652,UW,PH
1950,1666,652,UW,PH
1955,1665,652,UW,PH
1960,1665,652,UW,PH
1965,1666,652,UW,PH
1970,1667,652,UW,PH
1975,1667,652,UW,PH
1980,1667,652,UW,PH
1985,1667,652,UW,PH
1990,1667,652,UW,PH
1995,1666,652,UW,PH
2000,1666,652,UW,PH
2005,1666,652,UW,PH
2010,1665,652,UW,PH
2015,1664,652,UW,PH
2020,1664,652,UW,PH
2025,1664,652,UW,PH
2030,1664,652,UW,PH
2035,1668,655,UW,PH
2040,1668,655,UW,PH
2045,1668,655,UW,PH
2050,1668,655,UW,PH
2055,1668,655,UW,PH
2060,1667,655,UW,PH
2065,1667,655,UW,PH
2070,1668,655,UW,PH
2075,1667,655,UW,PH
2080,1666,655,UW,PH
2085,1666,655,UW,PH
2090,1666,655,UW,PH
2095,1666,655,UW,PH
2100,1666,655,UW,PH
2105,1667,655,UW,PH
2110,1667,655,UW,PH
2115,1667,655,UW,PH
2120,1667,655,UW,PH
2125,1667,655,UW,PH
2130,1667,655,UW,PH
2135,1667,655,UW,PH
2140,1667,655,UW,PH
2145,1667,655,UW,PH
2150,1667,655,UW,PH
2155,1666,655,UW,PH
2160,1666,655,UW,PH
2165,1666,655,UW,PH
2170,1666,655,UW,PH
2175,1666,655,UW,PH
2180,1667,655,UW,PH
2185,1667,655,UW,PH
2190,1667,655,UW,PH
2195,1667,655,UW,PH
2200,1667,655,UW,PH
2205,1667,655,UW,PH
2210,1668,655,UW,PH
2215,1667,655,UW,PH
2220,1667,655,UW,PH
2225,1667,655,UW,PH
2230,1667,655,UW,PH
2235,1667,655,UW,PH
2240,1666,655,UW,PH
2245,1665,655,UW,PH
2250,1665,655,UW,PH
2255,1665,655,UW,PH
2260,1665,655,UW,PH
2265,1664,655,UW,PH
2270,1663,655,UW,PH
2275,1663,655,UW,PH
2280,1663,655,UW,PH
2285,1662,655,UW,PH
2290,1662,655,UW,PH
2295,1662,655,UW,PH
2300,1662,655,UW,PH
2305,1662,655,UW,PH
2310,1662,655,UW,PH
2315,1662,655,UW,PH
2320,1662,655,UW,PH
2325,1662,655,UW,PH
2330,1662,655,UW,PH
2335,1662,655,UW,PH
2340,1662,655,UW,PH
2345,1662,655,UW,PH
2350,1662,655,UW,PH
2355,1662,655,UW,PH
2360,1662,655,UW,PH
2365,1662,655,UW,PH
2370,1662,655,UW,PH
2375,1662,655,UW,PH
2380,1662,655,UW,PH
2385,1662,655,UW,PH
2390,1662,655,UW,PH
2395,1662,655,UW,PH
2400,1662,655,UW,PH
2405,1661,655,UW,PH
2410,1661,655,UW,PH
2415,1660,655,UW,PH
2420,1660,655,UW,PH
2425,1659,655,UW,PH
2430,1659,655,UW,PH
2435,1659,655,UW,PH
2440,1659,655,UW,PH
2445,1659,655,UW,PH
2450,1660,655,UW,PH
2455,1660,655,UW,PH
2460,1661,655,UW,PH
2465,1661,655,UW,PH
2470,1659,655,UW,PH
2475,1659,655,UW,PH
2480,1659,655,UW,PH
2485,1659,655,UW,PH
2490,1659,655,UW,PH
2495,1659,655,UW,PH
2500,1659,655,UW,PH
2505,1659,655,UW,PH
2510,1659,655,UW,PH
2515,1659,655,UW,PH
2520,1659,655,UW,PH
2525,1659,655,UW,PH
2530,1659,655,UW,PH
2535,1659,655,UW,PH
2540,1659,655,UW,PH
2545,1659,655,UW,PH
2550,1659,655,UW,PH
2555,1659,655,UW,PH
2560,1658,655,UW,PH
2565,1658,655,UW,PH
2570,1658,655,UW,PH
2575,1658,655,UW,PH
2580,1658,655,UW,PH
2585,1658,655,UW,PH
2590,1658,655,UW,PH
2595,1657,655,UW,PH
2600,1657,655,UW,PH
2605,1657,655,UW,PH
2610,1656,655,UW,PH
2615,1656,655,UW,PH
2620,1656,655,UW,PH
